target_id	length	eff_length	est_counts	tpm
XM_014157851.2	1822	1773	1	0.109615
XM_014157855.2	4106	4057	19.1933	0.919437
XM_014157856.2	5732	5683	26.4407	0.90422
XM_014157857.1	3089	3040	0.0111784	0.000714635
XM_014157859.2	3065	3016	92.3966	5.95392
XM_014157861.2	4422	4373	0	0
XM_014157862.2	532	483	2.21873	0.892761
XM_014157863.2	7019	6970	1.03465	0.0288496
XM_014157864.2	3445	3396	0.881721	0.0504594
XM_014157866.2	1165	1116	0	0
XM_014157880.2	2672	2623	0	0
XM_014157881.2	4637	4588	0	0
XM_014157882.2	2454	2405	5	0.404048
XM_014157885.2	4863	4814	0	0
XM_014157886.2	4140	4091	1	0.047506
XM_014157888.2	2900	2851	6.72706	0.458571
XM_014157889.2	1990	1941	0	0
XM_014157890.2	2518	2469	0	0
XM_014157892.2	2901	2852	6.69404	0.45616
XM_014157893.2	1414	1365	0	0
XM_014157894.2	1446	1397	0	0
XM_014157904.2	1356	1307	34	5.0557
XM_014157906.2	2408	2359	0	0
XM_014157917.2	3125	3076	6.02126	0.380434
XM_014157918.2	2449	2400	0	0
XM_014157920.2	1979	1930	0	0
XM_014157925.2	1072	1023	15	2.84967
XM_014157926.2	1900	1851	0.530306	0.0556799
XM_014157932.2	3268	3219	21.9125	1.32297
XM_014157935.2	1923	1874	4.18063e-07	4.33561e-08
XM_014157936.2	1936	1887	11.8059	1.21592
XM_014157938.2	671	622	0	0
XM_014157941.2	2117	2068	0	0
XM_014157942.2	2211	2162	7.50694	0.674817
XM_014157943.2	2208	2159	0	0
XM_014157944.2	1923	1874	16.393	1.70007
XM_014157948.2	877	828	0	0
XM_014157949.2	852	803	1	0.242026
XM_014157950.2	1892	1843	73.3161	7.7313
XM_014157953.2	1451	1402	7	0.97035
XM_014157955.2	2728	2679	4	0.290179
XM_014157957.2	1526	1477	0	0
XM_014157958.2	3571	3522	1.0666	0.0588562
XM_014157960.2	2010	1961	0	0
XM_014157967.2	2364	2315	0	0
XM_014157973.2	1917	1868	5.57303	0.57982
XM_014157975.2	2036	1987	0	0
XM_014157976.2	2030	1981	0	0
XM_014157977.2	2023	1974	0	0
XM_014157978.2	2408	2359	0	0
XM_014157980.2	4747	4698	0.0973692	0.00402798
XM_014157981.2	4744	4695	0.201428	0.00833803
XM_014157982.2	4744	4695	0.201428	0.00833803
XM_014157983.2	4727	4678	12.4998	0.519302
XM_014157984.2	3173	3124	39.7505	2.47292
XM_014157985.2	2252	2203	11	0.970411
XM_014157986.2	1715	1666	0.0609063	0.00710503
XM_014157989.2	861	812	3	0.718032
XM_014157995.2	1785	1736	0	0
XM_014158009.2	3614	3565	5	0.272577
XM_014158014.2	1684	1635	1	0.118867
XM_014158016.2	960	911	0	0
XM_014158017.2	948	899	0	0
XM_014158019.2	4123	4074	9	0.429339
XM_014158020.2	1898	1849	0	0
XM_014158021.2	4218	4169	0	0
XM_014158024.2	2344	2295	5.3829	0.45584
XM_014158025.2	1517	1468	6.77347	0.896733
XM_014158026.2	1756	1707	0	0
XM_014158027.2	6424	6375	15.2882	0.466074
XM_014158028.2	2775	2726	0	0
XM_014158030.2	2077	2028	25	2.3958
XM_014158031.2	6312	6263	0	0
XM_014158032.2	6253	6204	0	0
XM_014158033.2	6044	5995	0.000415875	1.34819e-05
XM_014158035.2	1707	1658	1.24743e-07	1.46221e-08
XM_014158036.2	5987	5938	21.9038	0.716897
XM_014158038.2	2738	2689	0	0
XM_014158039.2	1998	1949	2.12295	0.211693
XM_014158040.2	1914	1865	13	1.3547
XM_014158041.2	1746	1697	0	0
XM_014158042.2	3278	3229	0	0
XM_014158046.2	2913	2864	5	0.339293
XM_014158047.2	4341	4292	77.9686	3.53052
XM_014158049.2	2790	2741	2.18116e-06	1.54652e-07
XM_014158050.2	2380	2331	0	0
XM_014158051.2	2637	2588	1.02858e-07	7.72416e-09
XM_014158052.2	5214	5165	0	0
XM_014158055.2	5114	5065	0	0
XM_014158056.2	7743	7694	18.1039	0.457298
XM_014158057.2	5086	5037	31.8564	1.22915
XM_014158058.2	3509	3460	0	0
XM_014158059.2	2618	2569	8.11946	0.614244
XM_014158067.2	3445	3396	3.73622e-06	2.13818e-07
XM_014158068.2	5463	5414	6.27262	0.225169
XM_014158075.2	2254	2205	0	0
XM_014158077.2	3397	3348	40.5334	2.35291
XM_014158079.2	4397	4348	2.30899	0.103207
XM_014158081.2	1824	1775	30.1324	3.29924
XM_014158082.2	1472	1423	2.66464	0.363925
XM_014158084.2	1285	1236	1	0.157239
XM_014158085.2	3638	3589	0	0
XM_014158089.2	3906	3857	0	0
XM_014158090.2	3885	3836	0	0
XM_014158093.2	3732	3683	0	0
XM_014158094.2	3672	3623	0	0
XM_014158095.2	3989	3940	3.0229	0.14911
XM_014158096.2	2560	2511	14.361	1.11151
XM_014158098.2	4173	4124	0	0
XM_014158099.2	3342	3293	0.000353244	2.08478e-05
XM_014158100.2	5000	4951	19.6418	0.771023
XM_014158103.2	2063	2014	3.25072	0.313689
XM_014158104.2	4326	4277	0	0
XM_014158108.2	2395	2346	4.22672	0.35015
XM_014158110.2	1222	1173	101.695	16.8492
XM_014158111.2	4186	4137	12.1264	0.569672
XM_014158112.2	1334	1285	71	10.7383
XM_014158114.2	2476	2427	15.0084	1.20183
XM_014158119.2	3136	3087	14.2693	0.898348
XM_014158120.2	1252	1203	0	0
XM_014158121.2	2321	2272	2	0.17108
XM_014158122.2	3006	2957	35.6215	2.34121
XM_014158123.2	2934	2885	0	0
XM_014158126.1	1120	1071	3	0.54439
XM_014158127.2	2257	2208	0	0
XM_014158128.2	2528	2479	2.16697	0.169885
XM_014158129.2	2684	2635	0	0
XM_014158130.2	3101	3052	8.71768	0.55513
XM_014158131.2	6738	6689	0	0
XM_014158132.2	6681	6632	28.7192	0.841602
XM_014158133.2	5723	5674	0	0
XM_014158137.2	4998	4949	57.5787	2.26112
XM_014158138.2	2121	2072	0	0
XM_014158139.2	2821	2772	4.64769	0.325853
XM_014158140.2	2378	2329	0	0
XM_014158141.2	1797	1748	10.3523	1.151
XM_014158142.2	1366	1317	0	0
XM_014158144.2	1366	1317	0	0
XM_014158146.2	2062	2013	18.2719	1.76408
XM_014158149.2	2850	2801	4.17756	0.28986
XM_014158150.2	2111	2062	0	0
XM_014158151.2	3477	3428	0	0
XM_014158152.2	4630	4581	0	0
XM_014158153.2	4681	4632	0.0875564	0.00367365
XM_014158154.2	4684	4635	0	0
XM_014158156.2	4605	4556	0	0
XM_014158157.2	4659	4610	19.7354	0.831999
XM_014158158.2	4662	4613	0	0
XM_014158160.2	2730	2681	0	0
XM_014158161.2	2723	2674	0	0
XM_014158165.2	1784	1735	50.6946	5.67859
XM_014158166.2	1778	1729	0	0
XM_014158167.2	1957	1908	0	0
XM_014158168.2	6103	6054	1.20743e-05	3.87612e-07
XM_014158169.2	6030	5981	11.9548	0.388462
XM_014158170.2	1453	1404	4.21436	0.583369
XM_014158173.2	2676	2627	35.6876	2.6402
XM_014158174.2	2707	2658	205.306	15.0115
XM_014158175.2	2112	2063	3.16288	0.297963
XM_014158178.2	4418	4369	0	0
XM_014158179.2	4374	4325	0	0
XM_014158180.2	4358	4309	0	0
XM_014158181.2	4261	4212	1.26142e-08	5.82036e-10
XM_014158182.2	4180	4131	49.866	2.346
XM_014158183.2	4202	4153	0.118233	0.00553293
XM_014158184.2	4180	4131	0	0
XM_014158185.2	2341	2292	0	0
XM_014158186.2	4138	4089	0	0
XM_014158187.2	4121	4072	0	0
XM_014158188.2	3038	2989	0.000735974	4.78536e-05
XM_014158189.2	3011	2962	22.4679	1.4742
XM_014158191.2	2287	2238	0	0
XM_014158194.2	1203	1154	0	0
XM_014158195.2	1201	1152	0	0
XM_014158196.2	2321	2272	2	0.17108
XM_014158200.2	5222	5173	1.68018e-06	6.31234e-08
XM_014158202.2	5189	5140	122.346	4.626
XM_014158203.2	693	644	0	0
XM_014158204.2	4061	4012	7.03222	0.340651
XM_014158205.2	4189	4140	0	0
XM_014158208.2	1422	1373	2	0.283099
XM_014158209.2	2186	2137	0	0
XM_014158210.2	3262	3213	7.57451e-05	4.58165e-06
XM_014158213.2	3601	3552	14.7551	0.807322
XM_014158214.2	3605	3556	4.09914	0.224031
XM_014158215.2	922	873	0	0
XM_014158216.2	1820	1771	0	0
XM_014158217.2	1817	1768	0	0
XM_014158218.2	1848	1799	0	0
XM_014158219.2	1194	1145	27.0777	4.59605
XM_014158220.2	6017	5968	31.5726	1.02816
XM_014158221.2	6014	5965	55.9515	1.82297
XM_014158222.2	5936	5887	0.000299478	9.88665e-06
XM_014158223.2	2770	2721	0	0
XM_014158225.2	2025	1976	0	0
XM_014158226.2	764	715	11	2.98996
XM_014158227.2	928	879	24.0285	5.31272
XM_014158228.2	2855	2806	23.6935	1.64104
XM_014158234.2	6457	6408	0	0
XM_014158241.2	6436	6387	0	0
XM_014158243.2	6411	6362	0	0
XM_014158245.2	6351	6302	0	0
XM_014158246.2	6327	6278	0	0
XM_014158247.2	4744	4695	3.61049	0.149454
XM_014158248.2	4743	4694	4.60091	0.190493
XM_014158250.2	2596	2547	0	0
XM_014158252.2	7509	7460	6.02342	0.156921
XM_014158259.2	2894	2845	5.86701e-08	4.00786e-09
XM_014158260.2	2852	2803	1.31509	0.0911824
XM_014158261.2	3748	3699	0	0
XM_014158262.2	2869	2820	0.00135069	9.30861e-05
XM_014158263.2	2708	2659	0	0
XM_014158264.2	4270	4221	40.5849	1.86865
XM_014158265.2	5922	5873	57.0754	1.88872
XM_014158266.2	5912	5863	0.0312699	0.00103654
XM_014158267.2	5853	5804	0.0186227	0.000623582
XM_014158268.2	5843	5794	8.67776e-06	2.91077e-07
XM_014158269.2	2847	2798	23.7269	1.64805
XM_014158270.2	3113	3064	0	0
XM_014158272.2	2983	2934	0	0
XM_014158273.2	3029	2980	0	0
XM_014158274.2	3135	3086	0	0
XM_014158275.2	2858	2809	0.272933	0.0188835
XM_014158276.2	2876	2827	0.00019018	1.30743e-05
XM_014158277.2	2676	2627	5.74463	0.424992
XM_014158278.2	2466	2417	13.494	1.08504
XM_014158279.2	2672	2623	0	0
XM_014158281.2	3171	3122	0	0
XM_014158282.2	2283	2234	14.5339	1.26438
XM_014158283.2	2330	2281	0	0
XM_014158284.2	1188	1139	0	0
XM_014158285.2	989	940	0	0
XM_014158286.2	2676	2627	5.74463	0.424992
XM_014158287.2	3145	3096	0	0
XM_014158288.2	3033	2984	0	0
XM_014158289.2	2937	2888	0	0
XM_014158290.2	2020	1971	431.156	42.5135
XM_014158291.2	2704	2655	0.000183162	1.34075e-05
XM_014158292.2	2296	2247	5	0.432459
XM_014158293.2	2803	2754	0	0
XM_014158294.2	3008	2959	1	0.06568
XM_014158295.2	2527	2478	0	0
XM_014158297.2	3476	3427	9.0888	0.515432
XM_014158298.2	3165	3116	0	0
XM_014158299.2	5359	5310	0.0781495	0.00286029
XM_014158300.2	5336	5287	10.9219	0.401481
XM_014158301.2	1836	1787	0	0
XM_014158302.2	1703	1654	0	0
XM_014158303.2	4369	4320	8.48282	0.381623
XM_014158304.2	4368	4319	11.0397	0.496768
XM_014158305.2	4021	3972	0	0
XM_014158306.2	4019	3970	0	0
XM_014158307.2	4006	3957	0	0
XM_014158308.2	4003	3954	0	0
XM_014158309.2	3888	3839	0	0
XM_014158310.2	10173	10124	0	0
XM_014158311.2	10170	10121	0	0
XM_014158312.2	10044	9995	0	0
XM_014158313.2	10135	10086	0.0872679	0.00168157
XM_014158314.2	10129	10080	0	0
XM_014158315.2	10271	10222	0.0732218	0.00139214
XM_014158316.2	10092	10043	11.2827	0.218338
XM_014158317.2	8263	8214	41.1884	0.974537
XM_014158318.2	10227	10178	9.9221	0.189461
XM_014158319.2	6860	6811	0.00977662	0.000278969
XM_014158320.2	6821	6772	6.73414	0.193261
XM_014158321.2	6803	6754	139.216	4.00595
XM_014158322.2	3855	3806	0.692145	0.0353433
XM_014158323.2	3857	3808	5.195	0.265135
XM_014158324.2	3482	3433	0	0
XM_014158325.2	3425	3376	0	0
XM_014158327.2	4784	4735	5.1684e-06	2.12136e-07
XM_014158328.2	4727	4678	4.99999	0.207724
XM_014158329.2	3006	2957	0	0
XM_014158330.2	4814	4765	1.91392	0.0780618
XM_014158331.2	4812	4763	3.08608	0.125923
XM_014158332.2	4194	4145	33.5107	1.57122
XM_014158333.2	2372	2323	20.1751	1.68789
XM_014158334.2	2932	2883	0.00999827	0.000673998
XM_014158335.2	3058	3009	0	0
XM_014158336.2	2926	2877	0.107045	0.00723108
XM_014158337.2	2914	2865	12.4538	0.844806
XM_014158338.2	3412	3363	1.95076e-05	1.12734e-06
XM_014158339.2	3378	3329	2.05249	0.119824
XM_014158340.2	1691	1642	0	0
XM_014158341.2	1458	1409	10	1.37933
XM_014158342.2	1586	1537	0	0
XM_014158343.2	3139	3090	43.661	2.74608
XM_014158344.2	3231	3182	0	0
XM_014158345.2	3255	3206	0	0
XM_014158346.2	1588	1539	24.4214	3.08397
XM_014158347.2	1620	1571	0	0
XM_014158348.2	957	908	410.916	87.9519
XM_014158349.2	5462	5413	0	0
XM_014158350.2	5323	5274	7	0.25795
XM_014158352.2	2242	2193	0.0252113	0.00223427
XM_014158354.2	1504	1455	0	0
XM_014158355.2	2676	2627	17.9531	1.32818
XM_014158358.2	3184	3135	34.6965	2.15093
XM_014158359.2	3256	3207	0	0
XM_014158360.2	3226	3177	9.18378e-06	5.61801e-07
XM_014158362.2	2263	2214	4.91395e-07	4.31352e-08
XM_014158364.2	1459	1410	4.41937	0.609144
XM_014158365.2	1861	1812	1.03124e-05	1.10607e-06
XM_014158366.2	1839	1790	11.2366	1.22
XM_014158367.2	3889	3840	39.1021	1.97901
XM_014158368.2	1648	1599	3.38771	0.411753
XM_014158369.2	1176	1127	1.61229	0.278033
XM_014158371.2	2511	2462	0	0
XM_014158373.2	3762	3713	0	0
XM_014158374.2	3760	3711	1.61059e-08	8.43475e-10
XM_014158375.2	3691	3642	30.3975	1.62209
XM_014158376.2	4322	4273	15.1525	0.689174
XM_014158379.2	6018	5969	0	0
XM_014158380.2	2387	2338	0	0
XM_014158381.2	1447	1398	0	0
XM_014158385.2	4348	4299	0	0
XM_014158387.2	4330	4281	0	0
XM_014158388.2	4281	4232	0	0
XM_014158389.2	3816	3767	0	0
XM_014158390.2	2314	2265	0	0
XM_014158391.2	3713	3664	1	0.0530424
XM_014158392.2	3822	3773	0	0
XM_014158393.2	3823	3774	0	0
XM_014158394.2	3827	3778	28.2788	1.45472
XM_014158395.2	3828	3779	0	0
XM_014158396.2	2291	2242	8.88014	0.769773
XM_014158397.2	7832	7783	0	0
XM_014158399.2	3364	3315	0.00749276	0.000439275
XM_014158400.2	3344	3295	7.3356	0.432672
XM_014158404.2	3108	3059	5.10555	0.324371
XM_014158405.2	1783	1734	0	0
XM_014158406.2	2648	2599	0	0
XM_014158407.1	2597	2548	17.6671	1.34755
XM_014158408.2	2068	2019	0	0
XM_014158409.2	3245	3196	15.685	0.953799
XM_014158410.2	2888	2839	33.1045	2.26621
XM_014158411.2	3384	3335	0	0
XM_014158412.1	945	896	0	0
XM_014158414.2	3626	3577	9.36711	0.508938
XM_014158415.2	1470	1421	11.2317	1.53613
XM_014158416.2	2522	2473	0	0
XM_014158417.2	2217	2168	0	0
XM_014158418.2	1895	1846	27.1375	2.85704
XM_014158419.2	2708	2659	4.28844e-05	3.13444e-06
XM_014158420.2	2683	2634	1.99996	0.147565
XM_014158422.2	2372	2323	0	0
XM_014158423.2	2353	2304	0	0
XM_014158424.2	1470	1421	19	2.59859
XM_014158426.2	2227	2178	7.01864	0.626287
XM_014158427.2	790	741	0	0
XM_014158428.2	2259	2210	0	0
XM_014158449.2	1995	1946	0	0
XM_014158451.2	2710	2661	0	0
XM_014158454.2	1962	1913	0	0
XM_014158458.2	3697	3648	0	0
XM_014158459.2	3691	3642	0	0
XM_014158460.2	3739	3690	0	0
XM_014158461.2	1020	971	6.68361	1.33773
XM_014158462.2	4201	4152	2.747	0.128582
XM_014158463.2	4198	4149	6.253	0.292903
XM_014158465.2	3543	3494	0	0
XM_014158468.2	1125	1076	0	0
XM_014158469.2	1863	1814	1.21601	0.13028
XM_014158472.2	2992	2943	50.5788	3.34008
XM_014158473.2	3695	3646	1	0.0533042
XM_014158474.2	1090	1041	0	0
XM_014158475.2	1197	1148	0	0
XM_014158476.2	1576	1527	0	0
XM_014158478.2	672	623	0	0
XM_014158479.2	1529	1480	0	0
XM_014158480.2	888	839	0	0
XM_014158481.2	2970	2921	25.2387	1.67925
XM_014158482.2	3095	3046	3.03916	0.193911
XM_014158483.2	2727	2678	0	0
XM_014158484.2	2672	2623	0.127822	0.0094708
XM_014158485.2	2724	2675	0	0
XM_014158486.2	2108	2059	0	0
XM_014158487.2	2131	2082	0	0
XM_014158488.2	2085	2036	0	0
XM_014158489.2	2768	2719	0	0
XM_014158490.2	2674	2625	0	0
XM_014158491.2	2323	2274	0	0
XM_014158494.2	2092	2043	19.03	1.81029
XM_014158501.2	1478	1429	1	0.136002
XM_014158502.2	1633	1584	0	0
XM_014158503.2	1603	1554	0	0
XM_014158504.2	1573	1524	4.82548	0.615367
XM_014158505.2	1621	1572	3	0.370892
XM_014158506.2	1676	1627	0	0
XM_014158508.2	2276	2227	0	0
XM_014158509.2	2176	2127	0	0
XM_014158510.2	4400	4351	0	0
XM_014158513.2	1882	1833	5.52108	0.585383
XM_014158514.2	3271	3222	0	0
XM_014158515.2	2717	2668	0	0
XM_014158518.2	2631	2582	0	0
XM_014158519.2	2625	2576	0	0
XM_014158520.2	2556	2507	0	0
XM_014158521.2	2491	2442	0	0
XM_014158524.2	2829	2780	0	0
XM_014158526.2	2441	2392	0	0
XM_014158534.2	4849	4800	0	0
XM_014158540.2	4582	4533	0	0
XM_014158541.2	4912	4863	0	0
XM_014158542.2	2426	2377	16	1.30819
XM_014158543.2	4848	4799	5.83012	0.236105
XM_014158545.2	1865	1816	0	0
XM_014158552.2	2385	2336	0	0
XM_014158553.2	2411	2362	0	0
XM_014158554.2	2325	2276	0	0
XM_014158555.2	2294	2245	0.000298761	2.58634e-05
XM_014158556.2	2272	2223	21.9997	1.92334
XM_014158558.2	2316	2267	3.71347e-08	3.18352e-09
XM_014158559.2	2073	2024	0	0
XM_014158560.2	3462	3413	4	0.227773
XM_014158561.2	4498	4449	0	0
XM_014158566.2	1838	1789	5	0.543173
XM_014158567.1	1817	1768	1.12536	0.123705
XM_014158568.2	1601	1552	0	0
XM_014158569.2	4994	4945	0	0
XM_014158571.2	5009	4960	0	0
XM_014158572.2	4964	4915	0	0
XM_014158573.2	4965	4916	0	0
XM_014158574.2	4941	4892	0	0
XM_014158575.2	4937	4888	0	0
XM_014158576.2	4936	4887	0	0
XM_014158577.2	4928	4879	0	0
XM_014158578.2	4925	4876	0	0
XM_014158579.2	4917	4868	0	0
XM_014158580.2	4911	4862	0	0
XM_014158581.2	4565	4516	0	0
XM_014158582.2	4859	4810	0	0
XM_014158583.2	4858	4809	0	0
XM_014158584.2	4715	4666	0	0
XM_014158585.2	4704	4655	0	0
XM_014158586.2	4718	4669	0	0
XM_014158587.2	4672	4623	0	0
XM_014158588.2	4646	4597	0	0
XM_014158589.2	4621	4572	0	0
XM_014158590.2	4552	4503	0	0
XM_014158591.2	4541	4492	0	0
XM_014158593.2	4385	4336	0	0
XM_014158594.2	3947	3898	0	0
XM_014158595.2	3896	3847	0	0
XM_014158596.2	3827	3778	2	0.102884
XM_014158599.2	2597	2548	3.19707	0.243855
XM_014158600.2	4418	4369	0	0
XM_014158601.2	2535	2486	0.00306829	0.000239869
XM_014158602.2	2516	2467	18.9969	1.49656
XM_014158603.2	1919	1870	0	0
XM_014158606.2	4442	4393	0	0
XM_014158607.2	1910	1861	0	0
XM_014158609.2	2134	2085	33.0289	3.07869
XM_014158610.2	2898	2849	7.86164	0.536289
XM_014158611.2	1315	1266	0	0
XM_014158612.2	1259	1210	0	0
XM_014158613.2	1147	1098	41	7.25705
XM_014158615.2	4278	4229	23.4982	1.07988
XM_014158616.2	3217	3168	7	0.429429
XM_014158617.2	7635	7586	31.1903	0.799072
XM_014158618.2	3381	3332	5.54486	0.323418
XM_014158619.2	3378	3329	15.4551	0.902272
XM_014158624.2	1461	1412	21	2.89043
XM_014158625.2	1574	1525	0	0
XM_014158626.2	1466	1417	0	0
XM_014158627.2	1397	1348	12	1.73009
XM_014158628.2	2707	2658	0	0
XM_014158629.2	2666	2617	0	0
XM_014158630.2	2947	2898	0	0
XM_014158631.2	2968	2919	0	0
XM_014158632.2	2808	2759	82.9134	5.84052
XM_014158633.2	4525	4476	11	0.477618
XM_014158635.2	5177	5128	8.02237	0.304042
XM_014158636.2	6971	6922	1.81764	0.0510335
XM_014158637.2	4700	4651	0	0
XM_014158638.2	4097	4048	0	0
XM_014158639.2	3630	3581	3.12747e-06	1.69733e-07
XM_014158640.2	3589	3540	1.53602	0.0843283
XM_014158641.2	3581	3532	20.1632	1.10947
XM_014158642.2	4721	4672	26.9178	1.11974
XM_014158643.2	1751	1702	9	1.02769
XM_014158644.2	3726	3677	0	0
XM_014158645.2	1019	970	0	0
XM_014158646.2	1584	1535	101.101	12.8005
XM_014158647.2	3466	3417	0	0
XM_014158653.2	14767	14718	3	0.0396142
XM_014158654.2	4028	3979	2.47841	0.121053
XM_014158655.2	2822	2773	0	0
XM_014158656.2	2802	2753	4.67165e-07	3.29794e-08
XM_014158658.2	2787	2738	0.00023425	1.66274e-05
XM_014158660.2	5912	5863	0	0
XM_014158661.2	5908	5859	26.4022	0.875781
XM_014158662.2	5903	5854	0	0
XM_014158663.2	2404	2355	1.00473	0.0829159
XM_014158664.2	5517	5468	3.69138e-07	1.31201e-08
XM_014158665.2	5287	5238	0.195021	0.00723592
XM_014158666.2	5498	5449	1.93866e-05	6.91452e-07
XM_014158667.2	4974	4925	28.6628	1.13107
XM_014158668.2	2246	2197	41.4989	3.67101
XM_014158669.2	1910	1861	0	0
XM_014158670.2	1835	1786	0	0
XM_014158671.2	847	798	0	0
XM_014158672.2	5645	5596	5	0.173648
XM_014158673.2	2719	2670	24.9722	1.8177
XM_014158674.2	2735	2686	0.0278377	0.00201422
XM_014158675.2	8172	8123	0	0
XM_014158676.2	8167	8118	0	0
XM_014158677.2	7370	7321	0	0
XM_014158678.2	7980	7931	9.61333	0.235572
XM_014158679.2	7155	7106	35.1617	0.961663
XM_014158682.2	5607	5558	0	0
XM_014158683.2	1727	1678	0	0
XM_014158684.2	1614	1565	5	0.620918
XM_014158685.2	2930	2881	8.6609	0.58425
XM_014158687.2	2886	2837	0	0
XM_014158689.2	3036	2987	0	0
XM_014158690.2	2441	2392	0	0
XM_014158691.2	8106	8057	0	0
XM_014158692.2	5257	5208	3.66763	0.136865
XM_014158694.2	4844	4795	1.21916e-06	4.94142e-08
XM_014158695.2	4770	4721	59.2666	2.4398
XM_014158696.2	5254	5205	7.06579	0.263827
XM_014158702.2	7120	7071	0	0
XM_014158703.2	8194	8145	0.00354152	8.45038e-05
XM_014158709.2	1758	1709	0	0
XM_014158710.2	1713	1664	20	2.3359
XM_014158711.2	945	896	2	0.433811
XM_014158714.2	4849	4800	10.4325	0.422403
XM_014158715.2	4858	4809	1.2376	0.0500156
XM_014158716.2	5491	5442	56.878	2.03125
XM_014158717.2	2335	2286	0	0
XM_014158718.2	2299	2250	0	0
XM_014158719.2	5117	5068	4.10555	0.157439
XM_014158720.2	5114	5065	8.05408	0.30904
XM_014158721.2	1884	1835	3	0.317734
XM_014158722.2	5501	5452	25.1154	0.895289
XM_014158723.2	5285	5236	1.45572	0.0540327
XM_014158724.2	4179	4130	0	0
XM_014158725.2	2119	2070	7.42507	0.697122
XM_014158726.2	4164	4115	0	0
XM_014158727.2	4089	4040	4.18734	0.201435
XM_014158728.2	4754	4705	337	13.9203
XM_014158729.2	1089	1040	0	0
XM_014158731.2	614	565	2	0.687955
XM_014158736.2	5801	5752	3.31447	0.111989
XM_014158738.2	5928	5879	0	0
XM_014158739.2	2408	2359	32.4695	2.67501
XM_014158740.2	5877	5828	1.07909e-06	3.59845e-08
XM_014158741.2	1788	1739	25.6854	2.87055
XM_014158742.2	4832	4783	0	0
XM_014158743.2	7537	7488	0.000124019	3.21884e-06
XM_014158744.2	7534	7485	0.000195674	5.08066e-06
XM_014158745.2	6505	6456	104	3.13075
XM_014158746.2	6588	6539	11.4509	0.340336
XM_014158747.2	6582	6533	32.5491	0.968287
XM_014158749.2	1741	1692	0	0
XM_014158750.2	4066	4017	2.44005	0.118053
XM_014158751.2	4136	4087	0	0
XM_014158752.2	3466	3417	33	1.87693
XM_014158753.2	3592	3543	0	0
XM_014158758.2	5058	5009	9.45583	0.366883
XM_014158759.2	5097	5048	0.00138854	5.34585e-05
XM_014158761.2	5138	5089	1.39523e-07	5.32832e-09
XM_014158762.2	476	427	0.722367	0.328782
XM_014158763.2	1686	1637	0	0
XM_014158764.2	4275	4226	16.7846	0.771897
XM_014158765.2	4022	3973	0	0
XM_014158766.2	4432	4383	0	0
XM_014158767.2	4470	4421	0	0
XM_014158769.2	3750	3701	0	0
XM_014158771.2	4041	3992	0	0
XM_014158774.2	3567	3518	2.52618e-07	1.39555e-08
XM_014158776.2	6297	6248	0	0
XM_014158777.2	3044	2995	4.11587e-07	2.67081e-08
XM_014158779.2	5115	5066	2.398	0.0919947
XM_014158780.2	3024	2975	0.000843099	5.5077e-05
XM_014158781.2	3003	2954	2.67246	0.175825
XM_014158782.2	3002	2953	3.92869	0.258561
XM_014158783.2	6446	6397	0	0
XM_014158784.2	6473	6424	0	0
XM_014158785.2	3386	3337	0	0
XM_014158786.2	6534	6485	0	0
XM_014158787.2	3296	3247	2	0.119709
XM_014158789.2	1803	1754	2	0.221605
XM_014158790.2	2498	2449	246	19.522
XM_014158792.2	1426	1377	1	0.141138
XM_014158793.2	2413	2364	0	0
XM_014158795.2	2315	2266	0.944755	0.0810285
XM_014158799.2	2311	2262	7.05525	0.606175
XM_014158803.2	4553	4504	3.41795	0.147484
XM_014158804.2	6389	6340	5.24135	0.160669
XM_014158806.2	1944	1895	1.03205	0.105845
XM_014158808.2	2154	2105	0	0
XM_014158809.2	5286	5237	6.28681	0.233306
XM_014158810.2	6701	6652	7.62418	0.222751
XM_014158820.2	8674	8625	1	0.022533
XM_014158821.2	2902	2853	0	0
XM_014158823.2	5716	5667	2.55568	0.0876459
XM_014158824.2	5678	5629	0	0
XM_014158825.2	6053	6004	0	0
XM_014158827.2	6029	5980	0	0
XM_014158828.2	6014	5965	0	0
XM_014158829.2	5990	5941	0	0
XM_014158830.2	4002	3953	0	0
XM_014158831.2	5157	5108	0	0
XM_014158832.2	4970	4921	0	0
XM_014158833.2	4935	4886	0	0
XM_014158834.2	3593	3544	0	0
XM_014158837.2	2105	2056	0	0
XM_014158839.2	4526	4477	0	0
XM_014158840.2	5027	4978	0	0
XM_014158841.2	4169	4120	0	0
XM_014158843.2	5790	5741	1.0296	0.0348544
XM_014158846.2	6726	6677	1	0.029107
XM_014158847.2	2975	2926	27.8428	1.84934
XM_014158849.2	7572	7523	70.2861	1.81575
XM_014158850.2	9922	9873	0	0
XM_014158852.2	2051	2002	7	0.679536
XM_014158853.2	2817	2768	0	0
XM_014158854.2	2726	2677	4	0.290396
XM_014158855.2	1133	1084	2.72599e-06	4.88735e-07
XM_014158856.2	3743	3694	50.4644	2.65502
XM_014158858.2	1118	1069	21	3.81786
XM_014158859.1	1566	1517	111.628	14.301
XM_014158860.2	4518	4469	0	0
XM_014158861.2	4669	4620	0	0
XM_014158863.2	4312	4263	2.60525	0.118771
XM_014158864.2	4305	4256	16.9065	0.772026
XM_014158865.2	4147	4098	0	0
XM_014158867.2	6791	6742	0	0
