"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"SeqID.x"	"pident.x"	"length.x"	"mismatch.x"	"gapopen.x"	"qstart.x"	"qend.x"	"sstart.x"	"send.x"	"evalue.x"	"bitscore.x"	"NA."	"NA.1"	"SeqID.y"	"pident.y"	"length.y"	"mismatch.y"	"gapopen.y"	"qstart.y"	"qend.y"	"sstart.y"	"send.y"	"evalue.y"	"bitscore.y"	"NA"	"NA"
"290"	"g11876.t1"	33.0215809773523	-2.34597578530214	0.611152429813471	-3.83860992914345	0.000123732816338131	0.00314288485073281	"sp"	"Q90687"	"PTN11_CHICK"	49.877	405	177	6	1	1194	202	587	6.75e-117	356	"sp"	"Q90687"	"PTN11_CHICK"	49.877	405	177	6	1	1194	202	587	6.75e-117	356
"291"	"g11907.t1"	47.4835816503384	-7.90606116321152	1.24535823517045	-6.3484232407468	2.17532928152007e-10	3.04338925195523e-08	"sp"	"A1Z6E0"	"GUS_DROME"	65.108	278	89	4	19	834	1	276	5.91e-135	385	"sp"	"A1Z6E0"	"GUS_DROME"	65.108	278	89	4	19	834	1	276	5.91e-135	385
"292"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	42.975	121	68	1	2061	2420	613	733	4.75e-109	84	"sp"	"O88281"	"MEGF6_RAT"	42.975	121	68	1	2061	2420	613	733	4.75e-109	84
"293"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	42.975	121	68	1	2061	2420	613	733	4.75e-109	84	"sp"	"O88281"	"MEGF6_RAT"	40.054	1478	774	18	652	4845	122	1567	0	1010
"294"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	42.975	121	68	1	2061	2420	613	733	4.75e-109	84	"sp"	"O88281"	"MEGF6_RAT"	36.019	633	337	14	205	2058	32	611	4.75e-109	336
"295"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	40.054	1478	774	18	652	4845	122	1567	0	1010	"sp"	"O88281"	"MEGF6_RAT"	42.975	121	68	1	2061	2420	613	733	4.75e-109	84
"296"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	40.054	1478	774	18	652	4845	122	1567	0	1010	"sp"	"O88281"	"MEGF6_RAT"	40.054	1478	774	18	652	4845	122	1567	0	1010
"297"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	40.054	1478	774	18	652	4845	122	1567	0	1010	"sp"	"O88281"	"MEGF6_RAT"	36.019	633	337	14	205	2058	32	611	4.75e-109	336
"298"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	36.019	633	337	14	205	2058	32	611	4.75e-109	336	"sp"	"O88281"	"MEGF6_RAT"	42.975	121	68	1	2061	2420	613	733	4.75e-109	84
"299"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	36.019	633	337	14	205	2058	32	611	4.75e-109	336	"sp"	"O88281"	"MEGF6_RAT"	40.054	1478	774	18	652	4845	122	1567	0	1010
"300"	"g11917.t1"	26.4041468733815	-4.42484147312492	1.06666311701022	-4.14830268578841	3.3494935718865e-05	0.00103952240642985	"sp"	"O88281"	"MEGF6_RAT"	36.019	633	337	14	205	2058	32	611	4.75e-109	336	"sp"	"O88281"	"MEGF6_RAT"	36.019	633	337	14	205	2058	32	611	4.75e-109	336
"301"	"g11940.t1"	597.628531846421	1.92235395372876	0.395428213093622	4.86144865256143	1.16529809077579e-06	6.37946420627192e-05	"sp"	"P08472"	"M130_STRPU"	36.883	385	197	10	2185	3282	380	737	5.18e-59	221	"sp"	"P08472"	"M130_STRPU"	36.883	385	197	10	2185	3282	380	737	5.18e-59	221
"302"	"g11940.t1"	597.628531846421	1.92235395372876	0.395428213093622	4.86144865256143	1.16529809077579e-06	6.37946420627192e-05	"sp"	"P08472"	"M130_STRPU"	36.883	385	197	10	2185	3282	380	737	5.18e-59	221	"sp"	"P08472"	"M130_STRPU"	33.333	384	208	9	553	1638	378	735	2.47e-51	198
"303"	"g11940.t1"	597.628531846421	1.92235395372876	0.395428213093622	4.86144865256143	1.16529809077579e-06	6.37946420627192e-05	"sp"	"P08472"	"M130_STRPU"	33.333	384	208	9	553	1638	378	735	2.47e-51	198	"sp"	"P08472"	"M130_STRPU"	36.883	385	197	10	2185	3282	380	737	5.18e-59	221
"304"	"g11940.t1"	597.628531846421	1.92235395372876	0.395428213093622	4.86144865256143	1.16529809077579e-06	6.37946420627192e-05	"sp"	"P08472"	"M130_STRPU"	33.333	384	208	9	553	1638	378	735	2.47e-51	198	"sp"	"P08472"	"M130_STRPU"	33.333	384	208	9	553	1638	378	735	2.47e-51	198
"305"	"g11945.t1"	13.3225990212486	4.46726944055017	1.33486096590192	3.34661777867763	0.000818039198916201	0.0139732509675337	"sp"	"A2VDS1"	"SCLY_BOVIN"	60.526	418	158	5	82	1332	25	436	6.35e-174	497	"sp"	"A2VDS1"	"SCLY_BOVIN"	60.526	418	158	5	82	1332	25	436	6.35e-174	497
"306"	"g11957.t1"	6.22961592668409	5.36640457003784	1.61264303242591	3.3277076588767	0.000875637015713753	0.0146449044715389	"sp"	"Q08AW4"	"PKHM3_XENLA"	50.638	235	116	0	1435	2139	478	712	4.46e-79	271	"sp"	"Q08AW4"	"PKHM3_XENLA"	50.638	235	116	0	1435	2139	478	712	4.46e-79	271
"307"	"g1213.t1"	13.1274897395651	-6.53858113392217	1.46133196406295	-4.47439821663992	7.66268169918437e-06	0.000309811360076197	"sp"	"Q9WYJ1"	"TSAL_THEMA"	40.051	392	232	3	172	1344	1	390	4.21e-81	259	"sp"	"Q9WYJ1"	"TSAL_THEMA"	40.051	392	232	3	172	1344	1	390	4.21e-81	259
"308"	"g12145.t2"	96.0467764386713	-3.74046587756908	0.935050531310166	-4.00028207280739	6.3267026509081e-05	0.00178729349888154	"sp"	"Q6KAR6"	"EXOC3_MOUSE"	24.848	656	395	19	109	1947	124	724	3.12e-48	184	"sp"	"Q6KAR6"	"EXOC3_MOUSE"	24.848	656	395	19	109	1947	124	724	3.12e-48	184
"309"	"g12146.t1"	4.82011154838978	-6.35900972336259	1.83022680452214	-3.47443809021411	0.000511924480756656	0.0100968975187113	"sp"	"Q5T089"	"MORN1_HUMAN"	51.087	276	132	2	61	879	25	300	3.02e-87	281	"sp"	"Q5T089"	"MORN1_HUMAN"	51.087	276	132	2	61	879	25	300	3.02e-87	281
"310"	"g12238.t1"	55.1828252710834	-7.80405352802577	1.05175729312227	-7.4200137037876	1.17108216624967e-13	2.86719950370127e-11	"sp"	"C0HM36"	"LEC1_ECHLU"	43.636	220	115	5	601	1248	15	229	1.51e-60	199	"sp"	"C0HM36"	"LEC1_ECHLU"	43.636	220	115	5	601	1248	15	229	1.51e-60	199
"311"	"g12243.t2"	10.9911776204331	-4.50682620758039	1.3665779196108	-3.29789186763966	0.000974136407772457	0.0158122252267153	"sp"	"Q5ZIJ9"	"MIB2_CHICK"	47.433	974	413	13	1	2721	9	950	0	879	"sp"	"Q5ZIJ9"	"MIB2_CHICK"	47.433	974	413	13	1	2721	9	950	0	879
"312"	"g12302.t1"	271.085609284657	-6.16218576918858	0.748715827016317	-8.23033993250191	1.86682909328982e-16	8.36082494487945e-14	"sp"	"Q8K4C0"	"FMO5_RAT"	39.059	489	282	7	49	1482	20	503	1.54e-126	382	"sp"	"Q8K4C0"	"FMO5_RAT"	39.059	489	282	7	49	1482	20	503	1.54e-126	382
"313"	"g12303.t1"	157.92653813749	-9.41183522500924	1.11150627283257	-8.46764022394951	2.50414373227122e-17	1.47143485708257e-14	"sp"	"A0A1B4XBH3"	"SDNO_SORAA"	36.96	671	376	13	40	2004	2	641	4.77e-128	421	"sp"	"A0A1B4XBH3"	"SDNO_SORAA"	36.96	671	376	13	40	2004	2	641	4.77e-128	421
"314"	"g12304.t1"	954.247326209286	-8.63362475895302	1.03446214540304	-8.34600357037639	7.0611674127043e-17	3.66100762209269e-14	"sp"	"S3D9F1"	"GLOL_GLAL2"	26.981	1464	894	54	1	4116	733	2113	2.88e-99	356	"sp"	"S3D9F1"	"GLOL_GLAL2"	26.981	1464	894	54	1	4116	733	2113	2.88e-99	356
"315"	"g12305.t1"	495.22710827458	-8.03947274697732	0.708991887421724	-11.3393014639606	8.38107623714546e-30	1.846770148855e-26	"sp"	"G3J453"	"CM3B_CORMM"	28.044	271	156	5	4	702	2205	2474	3.69e-23	101	"sp"	"G3J453"	"CM3B_CORMM"	28.044	271	156	5	4	702	2205	2474	3.69e-23	101
"316"	"g12329.t1"	8.35581818244583	5.73559227517672	1.97578112283469	2.90294922291177	0.00369666568062345	0.0424803276519102	"sp"	"Q96DM1"	"PGBD4_HUMAN"	24.101	556	327	16	769	2334	86	580	2.51e-32	136	"sp"	"Q96DM1"	"PGBD4_HUMAN"	24.101	556	327	16	769	2334	86	580	2.51e-32	136
"317"	"g12430.t1"	32.6090988616127	2.82208015731912	0.831799697350807	3.39274006267031	0.000691972684320394	0.012447035182857	"sp"	"Q9V477"	"TOLL8_DROME"	25.774	807	499	26	4	2175	428	1217	6.48e-52	199	"sp"	"Q9V477"	"TOLL8_DROME"	25.774	807	499	26	4	2175	428	1217	6.48e-52	199
"318"	"g12461.t1"	317.917088941048	-1.59806390940551	0.464074900260323	-3.4435473853662	0.000574135974089406	0.0107815383647253	"sp"	"A2AAY5"	"SPD2B_MOUSE"	42.353	425	214	8	7	1203	4	423	6.96e-109	351	"sp"	"A2AAY5"	"SPD2B_MOUSE"	42.353	425	214	8	7	1203	4	423	6.96e-109	351
"319"	"g12473.t1"	36.9943236929468	-2.2778977396561	0.692233165867067	-3.29065097134271	0.000999558494527058	0.0161372207403525	"sp"	"Q9W735"	"PRM1A_DANRE"	33.962	795	502	12	151	2508	45	825	2.11e-135	426	"sp"	"Q9W735"	"PRM1A_DANRE"	33.962	795	502	12	151	2508	45	825	2.11e-135	426
"320"	"g12499.t1"	15.3675413749498	2.94660802287724	0.969581225269189	3.03905226925073	0.00237323674630403	0.0303444800711151	"sp"	"Q0P563"	"FUCM_BOVIN"	72.667	150	39	2	1	450	1	148	1.27e-59	184	"sp"	"Q0P563"	"FUCM_BOVIN"	72.667	150	39	2	1	450	1	148	1.27e-59	184
"321"	"g12704.t1"	36.96174053267	2.14979012269759	0.624249769824008	3.44379802223023	0.000573604035396379	0.0107815383647253	"sp"	"Q9NYB5"	"SO1C1_HUMAN"	29.128	642	428	10	172	2052	43	672	3.94e-84	283	"sp"	"Q9NYB5"	"SO1C1_HUMAN"	29.128	642	428	10	172	2052	43	672	3.94e-84	283
"322"	"g12736.t1"	35.2769057258979	-2.14354279732026	0.643083122997514	-3.33322819502533	0.00085844502843616	0.0144395696195349	"sp"	"Q5ZJK8"	"TCPH_CHICK"	79.658	526	107	0	1	1578	1	526	0	893	"sp"	"Q5ZJK8"	"TCPH_CHICK"	79.658	526	107	0	1	1578	1	526	0	893
"323"	"g12768.t1"	139.403455085455	-1.61781036079434	0.564527513608574	-2.8657777022292	0.0041598624085142	0.0467070411065531	"sp"	"Q5RKI0"	"WDR1_RAT"	46.932	603	301	12	16	1773	4	604	0	565	"sp"	"Q5RKI0"	"WDR1_RAT"	46.932	603	301	12	16	1773	4	604	0	565
"324"	"g12776.t1"	24.5517837021141	-2.33475314373709	0.768515879956634	-3.03800247285566	0.00238152000329937	0.0303444800711151	"sp"	"Q2KI30"	"REEP2_BOVIN"	55.866	179	72	3	1	537	1	172	3.05e-56	188	"sp"	"Q2KI30"	"REEP2_BOVIN"	55.866	179	72	3	1	537	1	172	3.05e-56	188
"325"	"g12800.t1"	48.0887102211726	1.9844616929104	0.694950356673142	2.85554453473539	0.00429630970194579	0.0478815755658173	"sp"	"Q460N5"	"PAR14_HUMAN"	23.096	788	531	24	964	3243	244	984	3.28e-37	157	"sp"	"Q460N5"	"PAR14_HUMAN"	23.096	788	531	24	964	3243	244	984	3.28e-37	157
"326"	"g12904.t1"	112.611287701549	2.59840255141126	0.813871287246323	3.19264555972085	0.00140975871908029	0.0210247264804969	"sp"	"Q3ZBR5"	"TTC1_BOVIN"	56.731	208	90	0	415	1038	84	291	1.07e-69	223	"sp"	"Q3ZBR5"	"TTC1_BOVIN"	56.731	208	90	0	415	1038	84	291	1.07e-69	223
"327"	"g12907.t1"	171.443270643291	-9.18895619412965	1.64095542927677	-5.59975976811239	2.14649057583781e-08	1.99149136162468e-06	"sp"	"Q9VGY6"	"SKEL1_DROME"	48.529	204	91	3	1417	1995	550	750	6.57e-52	196	"sp"	"Q9VGY6"	"SKEL1_DROME"	48.529	204	91	3	1417	1995	550	750	6.57e-52	196
"328"	"g12907.t1"	171.443270643291	-9.18895619412965	1.64095542927677	-5.59975976811239	2.14649057583781e-08	1.99149136162468e-06	"sp"	"Q9VGY6"	"SKEL1_DROME"	48.529	204	91	3	1417	1995	550	750	6.57e-52	196	"sp"	"Q9VGY6"	"SKEL1_DROME"	35.417	432	263	7	64	1338	29	451	5.89e-83	281
"329"	"g12907.t1"	171.443270643291	-9.18895619412965	1.64095542927677	-5.59975976811239	2.14649057583781e-08	1.99149136162468e-06	"sp"	"Q9VGY6"	"SKEL1_DROME"	35.417	432	263	7	64	1338	29	451	5.89e-83	281	"sp"	"Q9VGY6"	"SKEL1_DROME"	48.529	204	91	3	1417	1995	550	750	6.57e-52	196
"330"	"g12907.t1"	171.443270643291	-9.18895619412965	1.64095542927677	-5.59975976811239	2.14649057583781e-08	1.99149136162468e-06	"sp"	"Q9VGY6"	"SKEL1_DROME"	35.417	432	263	7	64	1338	29	451	5.89e-83	281	"sp"	"Q9VGY6"	"SKEL1_DROME"	35.417	432	263	7	64	1338	29	451	5.89e-83	281
"331"	"g12908.t1"	43.1167190210846	-4.88691802772835	1.01893506895032	-4.79610347768551	1.61781730458249e-06	8.43753948082251e-05	"sp"	"Q9BUD6"	"SPON2_HUMAN"	37.662	308	165	5	88	999	35	319	1.55e-66	217	"sp"	"Q9BUD6"	"SPON2_HUMAN"	37.662	308	165	5	88	999	35	319	1.55e-66	217
"332"	"g12908.t2"	13.3086567149372	-7.95622508974034	1.39536822524098	-5.70188208805335	1.18491783887749e-08	1.18680293543934e-06	"sp"	"Q9BUD6"	"SPON2_HUMAN"	39.597	298	156	6	88	948	35	319	1.91e-69	224	"sp"	"Q9BUD6"	"SPON2_HUMAN"	39.597	298	156	6	88	948	35	319	1.91e-69	224
"333"	"g12930.t1"	46.7101287236523	-2.41886353848584	0.720894574783333	-3.35536377037217	0.000792606837209553	0.0136959024608814	"sp"	"Q8IUR6"	"CRERF_HUMAN"	61.538	156	57	2	1234	1695	479	633	8.77e-48	179	"sp"	"Q8IUR6"	"CRERF_HUMAN"	61.538	156	57	2	1234	1695	479	633	8.77e-48	179
"334"	"g12943.t1"	167.782617191973	2.31774288372369	0.4571282623161	5.07022443106129	3.97346858764882e-07	2.4153208366577e-05	"sp"	"Q98TX3"	"PDCD4_CHICK"	48.736	435	199	9	106	1368	39	463	2.44e-98	306	"sp"	"Q98TX3"	"PDCD4_CHICK"	48.736	435	199	9	106	1368	39	463	2.44e-98	306
"335"	"g1296.t1"	1255.99286981711	3.11796117653544	0.603651146975144	5.16517063234177	2.40219680580945e-07	1.54547172601493e-05	"sp"	"Q9U943"	"APLP_LOCMI"	24.162	567	344	23	4360	5907	2814	3345	3.72e-25	119	"sp"	"Q9U943"	"APLP_LOCMI"	24.162	567	344	23	4360	5907	2814	3345	3.72e-25	119
"336"	"g12994.t1"	23.6402676173944	4.03056380521556	0.909283597329303	4.4326806477692	9.30686665755987e-06	0.000366208583570235	"sp"	"F1QCN0"	"GAL3A_DANRE"	65.37	257	83	1	13	783	10	260	6.5e-123	353	"sp"	"F1QCN0"	"GAL3A_DANRE"	65.37	257	83	1	13	783	10	260	6.5e-123	353
"337"	"g13001.t1"	58.3106969827027	-4.07751740374693	0.759837423926652	-5.36630241595016	8.03671491308977e-08	6.15889305881641e-06	"sp"	"Q61824"	"ADA12_MOUSE"	39.175	776	427	14	223	2499	65	812	2.02e-162	504	"sp"	"Q61824"	"ADA12_MOUSE"	39.175	776	427	14	223	2499	65	812	2.02e-162	504
"338"	"g13001.t2"	20.7427542645296	-5.69659062433151	1.8970193353032	-3.00291647972108	0.00267405806848876	0.0331492936929113	"sp"	"Q61824"	"ADA12_MOUSE"	41	700	376	9	223	2295	65	736	1.08e-160	500	"sp"	"Q61824"	"ADA12_MOUSE"	41	700	376	9	223	2295	65	736	1.08e-160	500
"339"	"g13042.t1"	10.0173310728478	-6.87789246353887	1.51104910066681	-4.55173326962289	5.32057624219372e-06	0.000233142550947994	"sp"	"Q62767"	"DUS4_RAT"	42.388	335	151	7	52	1047	40	335	1.4e-81	259	"sp"	"Q62767"	"DUS4_RAT"	42.388	335	151	7	52	1047	40	335	1.4e-81	259
"340"	"g13083.t1"	22.3327510484852	3.49138031643025	1.03572603941551	3.37094963683692	0.000749095510581365	0.0131657505525062	"sp"	"Q29RH4"	"THOC3_BOVIN"	77.389	314	69	2	1	939	38	350	0	518	"sp"	"Q29RH4"	"THOC3_BOVIN"	77.389	314	69	2	1	939	38	350	0	518
"341"	"g13111.t1"	304.61870534372	-9.29415612777357	1.30518543164259	-7.12094688038066	1.07188100115466e-12	2.36188978604429e-10	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	27.149	663	391	22	25	1785	603	1249	3.22e-47	191	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	27.149	663	391	22	25	1785	603	1249	3.22e-47	191
"342"	"g13111.t1"	304.61870534372	-9.29415612777357	1.30518543164259	-7.12094688038066	1.07188100115466e-12	2.36188978604429e-10	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	27.149	663	391	22	25	1785	603	1249	3.22e-47	191	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	31.469	769	462	21	3433	5595	1639	2390	1.31e-79	297
"343"	"g13111.t1"	304.61870534372	-9.29415612777357	1.30518543164259	-7.12094688038066	1.07188100115466e-12	2.36188978604429e-10	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	31.469	769	462	21	3433	5595	1639	2390	1.31e-79	297	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	27.149	663	391	22	25	1785	603	1249	3.22e-47	191
"344"	"g13111.t1"	304.61870534372	-9.29415612777357	1.30518543164259	-7.12094688038066	1.07188100115466e-12	2.36188978604429e-10	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	31.469	769	462	21	3433	5595	1639	2390	1.31e-79	297	"sp"	"A0A0D2YG10"	"FUB1_FUSO4"	31.469	769	462	21	3433	5595	1639	2390	1.31e-79	297
"345"	"g13112.t1"	6.57243677461781	-6.92728785081078	1.48293586526071	-4.6713334090095	2.99250746570969e-06	0.000138228674496282	"sp"	"Q7SHI6"	"SRDA_NEUCR"	42.759	435	240	4	19	1296	46	480	6.28e-112	366	"sp"	"Q7SHI6"	"SRDA_NEUCR"	42.759	435	240	4	19	1296	46	480	6.28e-112	366
"346"	"g13113.t1"	53.9343051764413	-9.36509443700382	1.25453411152506	-7.46499784339804	8.3300976852209e-14	2.09775659992963e-11	"sp"	"A5ABG0"	"PYNA_ASPNC"	32.17	659	344	15	55	1758	1678	2324	2.65e-71	254	"sp"	"A5ABG0"	"PYNA_ASPNC"	32.17	659	344	15	55	1758	1678	2324	2.65e-71	254
"347"	"g13115.t1"	65.5879671733422	-10.2794905055061	1.34905330534929	-7.61978082314887	2.54106812135302e-14	7.22483045858242e-12	"sp"	"A5ABG0"	"PYNA_ASPNC"	31.895	1182	667	32	289	3558	39	1174	1.01e-156	524	"sp"	"A5ABG0"	"PYNA_ASPNC"	31.895	1182	667	32	289	3558	39	1174	1.01e-156	524
"348"	"g13117.t1"	8.25992763720338	-6.62651340492614	1.38399652118603	-4.78795524662698	1.68489208456717e-06	8.68458411308484e-05	"sp"	"P9WEZ4"	"PYTA_ASPTE"	33.66	306	181	7	4	876	1763	2061	1.08e-30	125	"sp"	"P9WEZ4"	"PYTA_ASPTE"	33.66	306	181	7	4	876	1763	2061	1.08e-30	125
"349"	"g13120.t1"	453.048487458851	-11.5793106258079	1.34724417945706	-8.59481213752538	8.34011271841992e-18	5.25069667858237e-15	"sp"	"P96202"	"PPSC_MYCTU"	38.356	219	131	3	1	651	1618	1834	2.13e-37	144	"sp"	"P96202"	"PPSC_MYCTU"	38.356	219	131	3	1	651	1618	1834	2.13e-37	144
"350"	"g13122.t1"	992.225501306097	-11.6621217219721	1.18890811700386	-9.80910261708162	1.02879369279769e-22	1.29539822975984e-19	"sp"	"A5ABG0"	"PYNA_ASPNC"	29.023	1044	595	35	1	2820	294	1295	7.37e-94	335	"sp"	"A5ABG0"	"PYNA_ASPNC"	29.023	1044	595	35	1	2820	294	1295	7.37e-94	335
"351"	"g13123.t1"	108.070358050833	-10.374345191564	1.23344372295257	-8.41087841991717	4.06951385970355e-17	2.24179344746419e-14	"sp"	"P9WQE3"	"PPSD_MYCTU"	48.402	219	109	3	19	666	37	254	7.15e-62	213	"sp"	"P9WQE3"	"PPSD_MYCTU"	48.402	219	109	3	19	666	37	254	7.15e-62	213
"352"	"g13125.t1"	53.1385901974734	-1.99250139596424	0.641975328324883	-3.10370400240039	0.0019111442804193	0.0259550472844618	"sp"	"Q8BJ03"	"COX15_MOUSE"	58.809	403	159	4	64	1263	15	413	1.47e-147	428	"sp"	"Q8BJ03"	"COX15_MOUSE"	58.809	403	159	4	64	1263	15	413	1.47e-147	428
"353"	"g13126.t1"	12.6718601849014	6.33470114067097	1.52921987517617	4.14243971289035	3.43630713768359e-05	0.00105531746033251	"sp"	"Q66JG3"	"SYEM_XENTR"	52.14	514	235	6	7	1545	10	513	2.83e-176	509	"sp"	"Q66JG3"	"SYEM_XENTR"	52.14	514	235	6	7	1545	10	513	2.83e-176	509
"354"	"g13143.t1"	15.7401433961882	3.25214294528696	1.01100091447765	3.21675569103439	0.001296489491724	0.0196682588296994	"sp"	"Q28FF3"	"S49A3_XENTR"	36.162	495	243	11	28	1392	6	467	1.95e-67	226	"sp"	"Q28FF3"	"S49A3_XENTR"	36.162	495	243	11	28	1392	6	467	1.95e-67	226
"355"	"g13145.t1"	10.9426566051878	5.12505086665898	1.57385382013653	3.25637031920434	0.00112846465941282	0.01760404868684	"sp"	"P08594"	"AQL1_THEAQ"	45.932	381	176	9	73	1188	37	396	1.43e-78	254	"sp"	"P08594"	"AQL1_THEAQ"	45.932	381	176	9	73	1188	37	396	1.43e-78	254
"356"	"g13196.t1"	19.9900952452045	3.06032274515377	1.0158179347231	3.01266855067681	0.00258961584343197	0.0323298499206932	"sp"	"Q8BGC3"	"MOT12_MOUSE"	22.293	471	323	9	46	1446	6	437	6.32e-28	120	"sp"	"Q8BGC3"	"MOT12_MOUSE"	22.293	471	323	9	46	1446	6	437	6.32e-28	120
"357"	"g13241.t2"	9.95174716947639	6.01975136449961	1.46300675006478	4.11464360245299	3.87778088419196e-05	0.00117050550387904	"sp"	"Q5QQ53"	"XYLT_DROPS"	30.375	293	191	9	49	915	268	551	2.98e-29	129	"sp"	"Q5QQ53"	"XYLT_DROPS"	30.375	293	191	9	49	915	268	551	2.98e-29	129
"358"	"g13296.t1"	31.7541937778842	-3.02326714525655	0.821108387463916	-3.68193431149113	0.000231471057956424	0.00532685614837578	"sp"	"P50540"	"MXI1_MOUSE"	53.741	147	52	3	1	393	1	147	1.78e-38	135	"sp"	"P50540"	"MXI1_MOUSE"	53.741	147	52	3	1	393	1	147	1.78e-38	135
"359"	"g1333.t1"	19.6763686689415	-2.86204412298731	0.875518640239631	-3.26896994700645	0.00107939765513417	0.0170633675420311	"sp"	"P23378"	"GCSP_HUMAN"	65.424	966	325	4	211	3102	51	1009	0	1307	"sp"	"P23378"	"GCSP_HUMAN"	65.424	966	325	4	211	3102	51	1009	0	1307
"360"	"g13346.t1"	11.5954714423572	3.26103261728273	1.13589969145768	2.87088080206969	0.00409329842880576	0.0461359748740332	"sp"	"O94844"	"RHBT1_HUMAN"	54.237	295	126	3	1	876	5	293	1.67e-90	300	"sp"	"O94844"	"RHBT1_HUMAN"	54.237	295	126	3	1	876	5	293	1.67e-90	300
"361"	"g13346.t1"	11.5954714423572	3.26103261728273	1.13589969145768	2.87088080206969	0.00409329842880576	0.0461359748740332	"sp"	"O94844"	"RHBT1_HUMAN"	54.237	295	126	3	1	876	5	293	1.67e-90	300	"sp"	"O94844"	"RHBT1_HUMAN"	38.494	239	144	3	1324	2040	377	612	7.4e-30	129
"362"	"g13346.t1"	11.5954714423572	3.26103261728273	1.13589969145768	2.87088080206969	0.00409329842880576	0.0461359748740332	"sp"	"O94844"	"RHBT1_HUMAN"	38.494	239	144	3	1324	2040	377	612	7.4e-30	129	"sp"	"O94844"	"RHBT1_HUMAN"	54.237	295	126	3	1	876	5	293	1.67e-90	300
"363"	"g13346.t1"	11.5954714423572	3.26103261728273	1.13589969145768	2.87088080206969	0.00409329842880576	0.0461359748740332	"sp"	"O94844"	"RHBT1_HUMAN"	38.494	239	144	3	1324	2040	377	612	7.4e-30	129	"sp"	"O94844"	"RHBT1_HUMAN"	38.494	239	144	3	1324	2040	377	612	7.4e-30	129
"364"	"g13352.t1"	128.412878372055	2.28352782949994	0.765681461418156	2.98234702623008	0.00286047559152975	0.0350169886996434	"sp"	"Q5M8W9"	"HOGA1_XENTR"	59.247	292	117	1	64	939	10	299	5.68e-129	376	"sp"	"Q5M8W9"	"HOGA1_XENTR"	59.247	292	117	1	64	939	10	299	5.68e-129	376
"365"	"g13396.t1"	43.4978647692401	-2.46660266469382	0.763526800263807	-3.23053842228142	0.00123557296336492	0.018865640794658	"sp"	"Q3ZCH0"	"GRP75_BOVIN"	85.113	618	92	0	142	1995	43	660	0	1050	"sp"	"Q3ZCH0"	"GRP75_BOVIN"	85.113	618	92	0	142	1995	43	660	0	1050
"366"	"g13424.t1"	29.1737942783238	-2.85091332249776	0.702480783625882	-4.05835061819437	4.94205304771481e-05	0.00145197518541861	"sp"	"Q9GR88"	"ERF1_POLMI"	88.095	420	50	0	16	1275	5	424	0	785	"sp"	"Q9GR88"	"ERF1_POLMI"	88.095	420	50	0	16	1275	5	424	0	785
"367"	"g13464.t1"	7.25599221613552	-4.22788734314014	1.39045762846281	-3.04064450192143	0.00236072381117193	0.030243342546031	"sp"	"A0A4Y5X186"	"CESS2_CONMO"	45.69	116	61	1	121	462	28	143	3.55e-30	110	"sp"	"A0A4Y5X186"	"CESS2_CONMO"	45.69	116	61	1	121	462	28	143	3.55e-30	110
"368"	"g13475.t2"	9.17654502833165	5.86921356454113	1.59133938406283	3.68822240140662	0.000225826224132338	0.0052242318622111	"sp"	"Q92597"	"NDRG1_HUMAN"	34.629	283	162	7	127	942	56	326	1.48e-50	176	"sp"	"Q92597"	"NDRG1_HUMAN"	34.629	283	162	7	127	942	56	326	1.48e-50	176
